date,year,month,week_start_date,week_number,week_number_year,trailing_7d,attribution_type,channel_type,strategy,platform,channel,market,investment,agency_fees,violet_fee,sessions,phone_calls,form_submissions,leads,first_appointments_completed,second_appointments_completed,repeat_appointments_completed,first_revenue,repeat_revenue,twenty_one_days_revenue,twenty_eight_days_revenue,ninety_days_revenue,one_hundred_eighty_days_revenue,contribution_margin
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,Colorado,0.0,9.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,DMV,0.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,New York,37.9,30.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,Texas,0.0,2.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,DMV,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,Colorado,21.1,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,New York,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,Texas,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Texas,9.2,0.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,25.1
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,DMV,1.4,0.6,6.9,0.0,1.0,1.0,2.0,1.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,60.3
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Colorado,51.7,0.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,991.0,0.0,0.0,0.0,0.0,365.9
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,New York,70.0,0.6,6.9,0.0,0.0,1.0,1.0,1.0,0.0,3.0,259.0,488.0,0.0,0.0,0.0,0.0,256.5
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,57.6
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,DMV,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Colorado,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1227.0,0.0,0.0,0.0,0.0,483.9
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,New York,0.8,0.0,0.0,20.0,0.0,1.0,1.0,1.0,1.0,6.0,259.0,1007.0,0.0,0.0,0.0,0.0,440.5
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Unknown,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Texas,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,DMV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Unknown,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,DMV,0.0,0.0,0.0,20.0,1.0,1.0,2.0,2.0,1.0,5.0,428.0,925.0,0.0,0.0,0.0,0.0,430.2
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Texas,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,22.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Colorado,0.0,0.0,0.0,37.0,0.0,6.0,6.0,3.0,4.0,47.0,603.0,7858.0,0.0,0.0,0.0,0.0,3145.1
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,New York,0.0,0.0,0.0,47.0,1.0,6.0,7.0,2.0,3.0,44.0,447.0,7350.0,0.0,0.0,0.0,0.0,2701.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Texas,11.5,4.0,2.5,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,293.0,0.0,0.0,0.0,0.0,48.9
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,Unknown,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Colorado,77.5,59.6,10.8,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,223.0,0.0,0.0,0.0,0.0,93.2
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,Texas,86.2,67.9,41.4,30.0,0.0,0.0,0.0,1.0,0.0,1.0,153.0,126.0,0.0,0.0,0.0,0.0,50.6
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Texas,0.0,17.7,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Colorado,12.3,13.6,2.5,26.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1635.0,0.0,0.0,0.0,0.0,596.5
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,Colorado,224.7,228.5,41.4,37.0,0.0,1.0,1.0,3.0,0.0,18.0,570.0,3048.0,0.0,0.0,0.0,0.0,1362.2
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,New York,45.7,42.2,2.5,26.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,679.0,0.0,0.0,0.0,0.0,227.2
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,DMV,17.8,0.2,2.5,13.0,0.0,0.0,0.0,4.0,1.0,4.0,782.0,944.0,0.0,0.0,0.0,0.0,556.7
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,DMV,111.5,0.9,10.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,New York,591.2,710.4,41.4,137.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,348.0,0.0,0.0,0.0,0.0,112.8
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,New York,427.6,185.3,10.8,127.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,56.4
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,DMV,271.3,3.6,41.4,47.0,0.0,1.0,1.0,2.0,2.0,6.0,516.0,1174.0,0.0,0.0,0.0,0.0,545.7
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Unknown,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Colorado,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,57.6
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,Colorado,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,322.0,0.0,0.0,0.0,0.0,115.3
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,314.0,0.0,0.0,0.0,0.0,116.2
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,DMV,0.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,1.0,3.0,314.0,471.0,0.0,0.0,0.0,0.0,259.1
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,New York,0.0,0.0,0.0,73.0,0.0,1.0,1.0,3.0,1.0,30.0,533.0,4948.0,0.0,0.0,0.0,0.0,1952.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,New York,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,488.0,0.0,0.0,0.0,0.0,172.6
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,New York,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Texas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,DMV,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,0.0,52.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Colorado,0.0,0.0,0.0,35.0,0.0,3.0,3.0,3.0,0.0,18.0,636.0,3085.0,0.0,0.0,0.0,0.0,1428.1
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Unknown,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Texas,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,New York,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Colorado,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,347.0,0.0,0.0,0.0,0.0,135.4
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Tik Tok,Tik Tok,Colorado,0.0,36.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Tik Tok,Tik Tok,New York,0.0,112.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Tik Tok,Tik Tok,Texas,0.0,10.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Paid-Digital,Acquisition,Tik Tok,Tik Tok,DMV,130.2,0.6,6.6,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,1032.0,1962.0,0.0,0.0,0.0,0.0,963.5
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,67.0,2260.0,11250.0,0.0,0.0,0.0,0.0,4559.2
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,384.0,780.0,0.0,0.0,0.0,0.0,214.7
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,1115.0,8239.0,0.0,0.0,0.0,0.0,3571.9
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Texas,0.0,5.0,56.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,153.0,0.0,0.0,0.0,0.0,25.6
2024-07-02,2024,2024-7,2024-06-30,27,2024-27,5 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
